direccion,telefono,paginaweb,email,provincia_url,empresa_url
"Diego Galván, 21 parcela 280, Nº 21, 14014 Córdoba",957 42 22 33,https://abecor.es,info@abecor.es,https://amisando.es/servicios/cordoba/,https://amisando.es/servicios/cordoba/control-de-plagas-cordoba-abecor/
"C. Gabriel Ramos Bejarano, 113, 14014 Quemadas, Córdoba",629 47 02 26,https://tecpla.net,tecpla@tecpla.net,https://amisando.es/servicios/cordoba/,https://amisando.es/servicios/cordoba/control-de-plagas-tecpla-cordoba/
"Ctra. Palma del Río, Km. 3, 3, 14005 Córdoba",600 66 44 77,https://biotecor.es,admin@biotecor.es,https://amisando.es/servicios/cordoba/,https://amisando.es/servicios/cordoba/control-de-plagas-biotecor-cordoba/
"C. Cinco Caballeros, 19, 14007 Córdoba",667 99 28 43,https://codexur.com,info@codexur.com,https://amisando.es/servicios/cordoba/,https://amisando.es/servicios/cordoba/control-de-plagas-codexur-consultoria-alimentaria-y-ambiental-cordoba/
"C. Batalla de los Cueros, 16, 14010 Córdoba",747 49 86 76,https://ballestec.es,,https://amisando.es/servicios/cordoba/,https://amisando.es/servicios/cordoba/ballestec-control-de-plagas-cordoba/
No se ha proporcionado,619 65 06 38,https://Ficha de GMB,,https://amisando.es/servicios/cuenca/,https://amisando.es/servicios/cuenca/abia-de-la-obispalia/serint-control-de-plagas-s-l-empresa-especializada-en-control-de-plagas-en-madrid-abia-de-la-obispalia/
"Calle Cubillo, Poligono Sepes, 41, nave 5, 16003 Cuenca",638 04 86 23,https://lipesaplagas.com,lipesaplagas@gmail.com,https://amisando.es/servicios/cuenca/,https://amisando.es/servicios/cuenca/lipesa-control-de-plagas-cuenca/
No se ha proporcionado,661 19 75 96,https://fumigame.es,novainsectos@gmail.com,https://amisando.es/servicios/cuenca/,https://amisando.es/servicios/cuenca/abia-de-la-obispalia/control-de-aves-fulminante-abia-de-la-obispalia/
No se ha proporcionado,637 84 92 51,https://atlascontroldeaves.com,,https://amisando.es/servicios/cuenca/,https://amisando.es/servicios/cuenca/abia-de-la-obispalia/atlas-control-de-aves-abia-de-la-obispalia/
"27, Pasealekua Mateo Errota, 3, Pab 9, Pol, 20014 Donostia-San Sebastian, Gipuzkoa",943 44 58 68,https://disa2000.com,,https://amisando.es/servicios/gipuzkoa/,https://amisando.es/servicios/gipuzkoa/san-sebastian/control-de-plagas-disa-2000-san-sebastian/
No se ha proporcionado,677 67 80 36,https://fervilcontroldeplagas.com,info@fervilcontroldeplagas.com,https://amisando.es/servicios/gipuzkoa/,https://amisando.es/servicios/gipuzkoa/abaltzisketa/control-de-aves-fervil-abaltzisketa/
"Ubarburu Pasealekua, 53, Local 5 A, 20014 Donostia-San Sebastian, Gipuzkoa",943 44 58 51,https://adamarcontroldeplagas.com,,https://amisando.es/servicios/gipuzkoa/,https://amisando.es/servicios/gipuzkoa/san-sebastian/adamar-control-de-plagas-san-sebastian/
"Polígono Ibarluze, B10, 20120 Hernani, Gipuzkoa",943 33 18 37,https://argihumichem.com,info@argitratamientos.com,https://amisando.es/servicios/gipuzkoa/,https://amisando.es/servicios/gipuzkoa/hernani/control-de-plagas-argi-humichem-hernani/
"barrio jaitzubia, 40, 20280 Hondarribia, Gipuzkoa",943 64 17 10,https://endanea.com,,https://amisando.es/servicios/gipuzkoa/,https://amisando.es/servicios/gipuzkoa/hondarribia/control-de-aves-endanea-garden-hondarribia/
"Avenida de, Gudarien Hiribidea, 33, 20140 Andoain, Gipuzkoa",900 901 076,https://rentokil.com,,https://amisando.es/servicios/gipuzkoa/,https://amisando.es/servicios/gipuzkoa/andoain/control-de-plagas-rentokil-initial-gipuzkoa-andoain/
"Lekaenea Kalea, 8, 20301 Irun, Gipuzkoa",943 61 88 82,https://muguruzacontroldeplagas.com,plagas@muguruzacontroldeplagas.com,https://amisando.es/servicios/gipuzkoa/,https://amisando.es/servicios/gipuzkoa/irun/muguruza-control-sistematico-integral-de-plagas-irun/
"Poligono Lintzirin, 8, Pabellón 2, 20180, Gipuzkoa",943 49 11 76,https://aralardesinfeccionsl.com,aralar@aralardesinfeccionsl.com,https://amisando.es/servicios/gipuzkoa/,https://amisando.es/servicios/gipuzkoa/renteria/control-de-plagas-aralar-desinfeccion-renteria/
"Uistin Kalea, 1, 20160 Lasarte-Oria, Gipuzkoa",943 24 90 82,https://plagamania.com,plagamania@gmail.com,https://amisando.es/servicios/gipuzkoa/,https://amisando.es/servicios/gipuzkoa/lasarte-oria/plagamania-control-de-plagas-lasarte-oria/
"Carrer del Ter, 31, 17165 La Cellera de Ter, Girona",972 42 03 33,https://centricplagues.com,info@centricplagues.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/la-cellera-de-ter/centric-control-de-plagues-la-cellera-de-ter/
"Carrer del Ter, 24, 17162 Bescanó, Girona",645 78 47 82,https://zeroplagues.com,info@zeroplagues.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/bescano/zero-plagues-bescano/
"Plaça de la Vila, 24, local 3, 17190 Salt, Girona",972 44 72 20,https://foraplagues.com,info@foraplagues.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/salt/foraplagues-assessorament-i-control-de-plagues-ddd-desinfeccions-i-fumigacions-salt/
"Av. Girona, 21, 17800 Olot, Girona",972 22 30 01,https://stopplagues.com,info@stopplagues.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/olot/stop-plagues-olot/
"Carrer Jaume Marquès i Casanovas, 9, 17003 Girona",677 77 47 31,https://Ficha de GMB,,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/control-de-plagas-lluita-integral-s-l-girona/
No se ha proporcionado,972 97 20 34,https://tngspain.es,tngs.contact@gmail.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/agullana/control-de-plagas-tngspain-agullana/
"Carrer de l'Estel, 14, 17242 Palol d'Onyar, Girona",649 67 98 23,https://conplag.com,info@conplag.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/palol-de-onyar/conplag-palol-de-onyar/
"Carrer del Turó, 7, BAJO, 17006 Girona",616 35 71 05,https://extincontroldeplagues.com,contacto@puntoplaga.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/extin-control-de-plagues-girona/
"Plaça de la Vila Romana, B4, P1, 17840 Sarrià de Ter, Girona",639 77 79 94,https://giroplagues.com,administracion@giroplagues.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/sarria-de-ter/bip-giroplagues-sarria-de-ter/
"Carrer Puigventós, 8, 17160 Anglès, Girona",972 42 08 99,https://elteunegoci.com,hola@informaticgirona.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/angles/pont-control-de-plagues-angles/
"Carrer Juli Garreta, 15, 3b, 17002 Girona",972 20 41 43,https://plaguisystem.com,plaguisystem@plaguisystem.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/plaguisystem-sistemes-en-control-de-plagues-s-l-girona/
"Carrer Estació, 1, 1o-2a, 17242 Quart, Girona",661 45 25 47,https://gold-control.com,%20goldcontroldeplagas@gmail.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/quart/gold-control-quart/
"Carrer de la Cort Reial, 18, 17004 Girona",609 89 46 45,https://bitxos.net,info@bitxos.net,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/control-de-plagas-bitxos-net-girona/
"Veïnat MAS SERRA, 7, 17458 El Mas Serra, Girona",972 24 14 32,https://pvcat.cat,info@pvcat.cat,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/fornells-de-la-selva/pvcat-plagues-i-legionella-fornells-de-la-selva/
No se ha proporcionado,617 53 36 06,https://Ficha de GMB,,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/agullana/control-de-plagas-fulminix-agullana/
"Carrer de la Garrotxa, 2, 17244 Cassà de la Selva, Girona",972 10 43 49,https://controlplagagirona.com,info@controlplagagirona.com,https://amisando.es/servicios/girona/,https://amisando.es/servicios/girona/cassa-de-la-selva/qntrolplaga-controlplaga-quality-services-cassa-de-la-selva/
"Pje. Comercio, 3, Bajo 2, 18004 Granada",900 827 219,https://Ficha de GMB,,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/superagente86-control-de-plagas-granada/
"C. Pintor Manuel Maldonado, 18, local 16, 18007 Granada",958 12 36 56,https://sanipesa.es,sanipesa1@gmail.com,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/control-de-plagas-sanipesa-s-l-granada/
"Calle Dr. Creus, 3, 1G, 18007 Granada",665 94 81 80,https://controlplagasgranada.com,biofitosgranada@hotmail.es,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/control-de-plagas-desinfecciones-biofitos-granada/
"Av. los Ángeles, 19, 1G, 18300 Loja, Granada",958 07 44 44,https://gimasur.es,info@gimasur.es,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/loja/gimasur-control-de-plagas-y-legionella-en-andalucia-central-loja/
"C. Rubio Reina, 9, Local 1, 18600 Motril, Granada",958 87 08 71,https://milplagas.es,info@milplagas.com,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/motril/milplagas-control-motril/
"C. Andrés Segovia, 18, 18008 Granada",958 13 51 30,https://dddbiotec.com,info@dddbiotec.com,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/desinsectaciones-granada/
No se ha proporcionado,610 06 10 01,https://biofauna.org,info@biofauna.org,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/agron/biofauna-control-agron/
"Ctra Desierra Nevada Km 18 Bloque 2 -1K, 18015 Granada",619 42 87 01,https://Ficha de GMB,,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/aguilar-control-y-desinfeccion-del-medio-ambiente-control-de-plagas-y-ratas-en-granada/
"C. Andrés Segovia, 3, 18600 Motril, Granada",619 02 92 34,https://dmrcontroldeplagas.com,info@dmr.pm,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/motril/dmr-control-de-plagas-motril/
"C. Hurtado de Mendoza, 4, 18600 Motril, Granada",601 65 50 26,https://plagaszerepmo.com,,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/motril/control-de-plagas-zerepmo-motril/
"Junto Gragedes, Av. Córdoba, 18210 Peligros, Granada",958 40 05 76,https://controlde-plagas.es,atencionalcliente@eusem.es,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/peligros/eusem-control-de-plagas-en-granada-peligros/
"Motril Salida nº 139, C. Granada, 18630 Otura, Granada",958 55 59 00,https://grupoavisur.com,desinfecciones@grupoavisur.com,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/otura/avisur-desinfecciones-y-plagas-otura/
"C. Loja, 8, 18220 Albolote, Granada",958 19 58 02,https://alboransq.com,info@alboransq.com,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/albolote/control-de-plagas-alboran-soluciones-quimicas-albolote/
"C. Águila, 15, 18002 Granada",958 25 88 19,https://mgcontroldeplagas.net,granada@mgcontroldeplagas.es,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/mg-control-plagas-cts-andalucia-granada/
No se ha proporcionado,663 44 11 41,https://depla.es,,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/agron/control-de-plagas-depla-sanidad-ambiental-agron/
"Av. Málaga, 7, 18210 Peligros, Granada",902 19 75 60,https://athisa.es,buzon@athisa.es,https://amisando.es/servicios/granada/,https://amisando.es/servicios/granada/peligros/athisa-medio-ambiente-andaluza-de-tratamientos-de-higiene-s-a-peligros/
"C. Calnuevas, 2, 19001 Guadalajara",633 41 02 10,https://ventocity.es,info@ventocity.es,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/control-de-plagas-ventocity-servicios-integrales-s-l-guadalajara/
No se ha proporcionado,649 96 33 95,https://certiplagas.es,Info@certiplagas.com,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/abanades/certiplagas-control-de-plagas-abanades/
No se ha proporcionado,919 11 70 07,https://anticimex.es,protecciondedatos@anticimex.com.es,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/abanades/control-de-plagas-anticimex-3d-madrid-abanades/
No se ha proporcionado,624 05 45 10,https://gecoplax.com,contacto@gecoplax.com,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/abanades/control-de-plagas-gecoplax-abanades/
"C. Francisco de Medina y Mendoza, nave 60, 19171 Cabanillas del Campo, Guadalajara",949 20 33 76,https://anracontroldeplagas.es,anracontroldeplagas@hotmail.com,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/cabanillas-del-campo/anra-control-de-plagas-sl-cabanillas-del-campo/
No se ha proporcionado,633 41 02 10,https://ventocity.es,info@ventocity.es,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/abanades/control-de-plagas-ventocity-abanades/
No se ha proporcionado,687 75 27 31,https://gestinsambiental.com,contacto@gestinsambiental.com,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/abanades/gestion-ambiental-torrejon-control-de-plagas-desratizacion-fumigaciones-desinfecciones-abanades/
No se ha proporcionado,615 02 40 24,https://cobiosan.com,info@cobiosan.com,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/abanades/control-de-plagas-cobiosan-abanades/
No se ha proporcionado,661 19 75 96,https://fumigame.es,novainsectos@gmail.com,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/abanades/control-de-plagas-fulminante-abanades/
No se ha proporcionado,949 03 21 13,https://anticimex.es,protecciondedatos@anticimex.com.es,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/abanades/control-de-plagas-anticimex-3d-guadalajara-abanades/
No se ha proporcionado,662 11 45 22,https://Ficha de GMB,,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/abanades/control-de-plagas-gesplaqua-abanades/
19003 Guadalajara,918 78 71 53,https://rapidcontrolplagas.com,administracion@rapidcontrolplagas.com,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/rapid-control-desinfeccion-s-l-control-de-plagas-y-fumigacion-guadalajara/
No se ha proporcionado,913 26 58 74,https://controlplagasurbanasmadrid.com,,https://amisando.es/servicios/guadalajara/,https://amisando.es/servicios/guadalajara/abanades/control-de-plagas-amelin-abanades/
"Calle Ote., 80, 21410 Isla Cristina, Huelva",635 33 73 56,https://islabcontrol.es,info@islabcontrol.es,https://amisando.es/servicios/huelva/,https://amisando.es/servicios/huelva/isla-cristina/islabcontrol-isla-cristina/
"C. Pizarro, 34, 21720 Rociana del Condado, Huelva",615 38 43 82,https://fumicon.es,ainfo@fumicon.es,https://amisando.es/servicios/huelva/,https://amisando.es/servicios/huelva/rociana-del-condado/fumicon-control-de-plagas-en-huelva-rociana-del-condado/
"Cl. Baliza, Nave 2A, 21100 Punta Umbría, Huelva",665 95 33 56,https://puntacontrol3d.com,info@puntacontrol3d.com,https://amisando.es/servicios/huelva/,https://amisando.es/servicios/huelva/punta-umbria/punta-control-3d-s-l-punta-umbria/
"Paraje de la Colmenilla, 6, 21500 Gibraleón, Huelva",959 30 21 40,https://huelvaddd.com,info@huelvaddd.es,https://amisando.es/servicios/huelva/,https://amisando.es/servicios/huelva/gibraleon/control-de-plagas-huelva-tres-d-gibraleon/
"C. Yerbabuena, 24 - B1, P6, 21400 Ayamonte, Huelva",959 33 21 02,https://plaguinsa.com,info@plaguinsa.com,https://amisando.es/servicios/huelva/,https://amisando.es/servicios/huelva/ayamonte/plaguinsa-tratamiento-termitas-fumigacion-cucarachas-ayamonte/
"C. Bailén, 42a, 21720 Rociana del Condado, Huelva",611 08 09 95,https://falcontrol.es,falcontrol.dcr@gmail.com,https://amisando.es/servicios/huelva/,https://amisando.es/servicios/huelva/rociana-del-condado/falcontrol-rociana-del-condado/
No se ha proporcionado,876 71 86 14,https://anticimex.es,protecciondedatos@anticimex.com.es,https://amisando.es/servicios/huesca/,https://amisando.es/servicios/huesca/abiego/control-de-plagas-anticimex-3d-zaragoza-abiego/
No se ha proporcionado,974 11 03 04,https://anticimex.es,protecciondedatos@anticimex.com.es,https://amisando.es/servicios/huesca/,https://amisando.es/servicios/huesca/abiego/control-de-plagas-anticimex-3d-huesca-abiego/
"Pol. La Concepción, Ctra. NII, km 437, 22520, Huesca",974 47 45 12,https://biopyc.com,ChatGPT-Image-1-oct-2025-13_42_07-400x250@2x.jpg,https://amisando.es/servicios/huesca/,https://amisando.es/servicios/huesca/fraga/control-de-plagas-biopyc-fraga/
No se ha proporcionado,976 10 61 16,https://quimerabs.es,info@quimerabs.es,https://amisando.es/servicios/huesca/,https://amisando.es/servicios/huesca/abiego/control-de-plagas-quimera-bs-abiego/
"C/ de Carles V, 16, bajo, 07800 Ibiza, Balearic Islands",657 79 13 49,https://ibiplagas.com,info@ibiplagas.com,https://amisando.es/servicios/illes-balears/,https://amisando.es/servicios/illes-balears/ibiza/ibiplagas-ibiza/
No se ha proporcionado,871 77 01 35,https://anticimex.es,protecciondedatos@anticimex.com.es,https://amisando.es/servicios/illes-balears/,https://amisando.es/servicios/illes-balears/alaior/control-de-plagas-anticimex-3d-baleares-alaior/
No se ha proporcionado,690 00 90 10,https://Ficha de GMB,,https://amisando.es/servicios/illes-balears/,https://amisando.es/servicios/illes-balears/alaior/ibizaplagas-control-de-plagas-ibiza-fumigaciones-desinfecciones-ratas-cucarachas-alaior/
"Carrer d'Alexandre de Laborde, 3, nave 5, 07011 Palma, Balearic Islands",971 05 89 34,https://vectobal.com,info@vectobal.com,https://amisando.es/servicios/illes-balears/,https://amisando.es/servicios/illes-balears/palma/control-de-plagas-vectobal-palma/
"Carrer Setze de Juliol, 95, 07009 Palma, Illes Balears",871 94 87 07,https://controldeplagasmallorca.es,info@lartisancb.com,https://amisando.es/servicios/illes-balears/,https://amisando.es/servicios/illes-balears/palma/lartisan-control-de-plagas-palma/
